,Date,Model,MAPE,File
3155,2022-11-21,Mape_M_1,5.822265025807528,Mape_[9].csv
3156,2022-10-15,Mape_M_1,5.308399806754887,Mape_[9].csv
3157,2022-10-23,Mape_M_1,6.08145607009774,Mape_[9].csv
3158,2022-09-24,Mape_M_1,5.541296934407122,Mape_[9].csv
3159,2023-08-20,Mape_M_2,6.328970798121396,Mape_[9].csv
3160,2023-08-21,Mape_M_2,5.872989045920743,Mape_[9].csv
3161,2023-08-26,Mape_M_2,6.220770288510264,Mape_[9].csv
3162,2023-09-02,Mape_M_2,7.966352722082568,Mape_[9].csv
3163,2023-09-03,Mape_M_2,5.127673571473381,Mape_[9].csv
3164,2023-07-18,Mape_M_2,5.16496191921211,Mape_[9].csv
3165,2023-07-19,Mape_M_2,5.52746444539616,Mape_[9].csv
3166,2023-07-20,Mape_M_2,5.795715196907468,Mape_[9].csv
3167,2023-08-04,Mape_M_2,5.091437833209104,Mape_[9].csv
3168,2023-08-05,Mape_M_2,5.949073720433851,Mape_[9].csv
3169,2023-06-23,Mape_M_2,5.644268491493004,Mape_[9].csv
3170,2023-06-30,Mape_M_2,7.814611473173698,Mape_[9].csv
3171,2023-07-01,Mape_M_2,8.193364040464338,Mape_[9].csv
3172,2023-05-01,Mape_M_2,7.111200291995718,Mape_[9].csv
3173,2022-11-21,Mape_M_2,5.065199991258621,Mape_[9].csv
3174,2022-09-22,Mape_M_2,5.192055582060295,Mape_[9].csv
3175,2022-09-24,Mape_M_2,5.00121739384517,Mape_[9].csv
3176,2022-09-27,Mape_M_2,6.124420762161668,Mape_[9].csv
3177,2023-09-02,Mape_M_3,5.98852217292128,Mape_[9].csv
3178,2023-07-15,Mape_M_3,7.719674425263923,Mape_[9].csv
3179,2023-07-22,Mape_M_3,10.140244592919512,Mape_[9].csv
3180,2023-07-29,Mape_M_3,5.135513955088102,Mape_[9].csv
3181,2023-08-05,Mape_M_3,8.018677174227983,Mape_[9].csv
3182,2023-06-24,Mape_M_3,5.273832079588274,Mape_[9].csv
3183,2023-06-30,Mape_M_3,5.360755557373875,Mape_[9].csv
3184,2023-08-16,Mape_M_4,5.157929909240604,Mape_[9].csv
3185,2023-08-17,Mape_M_4,7.212646349241194,Mape_[9].csv
3186,2023-08-25,Mape_M_4,5.395898568470972,Mape_[9].csv
3187,2023-08-26,Mape_M_4,7.30586908676366,Mape_[9].csv
3188,2023-08-27,Mape_M_4,5.452308914009048,Mape_[9].csv
3189,2023-08-28,Mape_M_4,5.181686027136826,Mape_[9].csv
3190,2023-09-02,Mape_M_4,5.305211793152309,Mape_[9].csv
3191,2023-07-15,Mape_M_4,8.085487310167562,Mape_[9].csv
3192,2023-07-20,Mape_M_4,6.046331875253121,Mape_[9].csv
3193,2023-07-22,Mape_M_4,6.785100583247443,Mape_[9].csv
3194,2023-07-27,Mape_M_4,5.231343665460184,Mape_[9].csv
3195,2023-07-29,Mape_M_4,5.309907624933772,Mape_[9].csv
3196,2023-08-04,Mape_M_4,6.322632401621796,Mape_[9].csv
3197,2023-08-05,Mape_M_4,8.514594443001489,Mape_[9].csv
3198,2023-06-23,Mape_M_4,6.216129177763304,Mape_[9].csv
3199,2023-06-24,Mape_M_4,6.649571280480722,Mape_[9].csv
3200,2023-06-27,Mape_M_4,5.645442434762096,Mape_[9].csv
3201,2023-06-28,Mape_M_4,6.716453509151214,Mape_[9].csv
3202,2023-06-29,Mape_M_4,7.492731851064445,Mape_[9].csv
3203,2023-06-30,Mape_M_4,5.30661464745291,Mape_[9].csv
3204,2022-09-27,Mape_M_4,5.48850887470963,Mape_[9].csv
3402,2023-08-20,Mape_M_1,7.817081110098842,Mape_[5].csv
3403,2023-08-22,Mape_M_1,5.0493652917448655,Mape_[5].csv
3404,2023-08-27,Mape_M_1,8.070608981556544,Mape_[5].csv
3405,2023-08-30,Mape_M_1,6.579493872097261,Mape_[5].csv
3406,2023-08-31,Mape_M_1,6.2574060373737375,Mape_[5].csv
3407,2023-09-02,Mape_M_1,8.213840845967653,Mape_[5].csv
3408,2023-07-15,Mape_M_1,6.8640108577969885,Mape_[5].csv
3409,2023-07-17,Mape_M_1,7.002781135795316,Mape_[5].csv
3410,2023-07-18,Mape_M_1,7.259363240802387,Mape_[5].csv
3411,2023-07-19,Mape_M_1,7.739549685770354,Mape_[5].csv
3412,2023-07-20,Mape_M_1,6.268040324350799,Mape_[5].csv
3413,2023-07-22,Mape_M_1,6.959943434983014,Mape_[5].csv
3414,2023-07-24,Mape_M_1,11.54210706322842,Mape_[5].csv
3415,2023-07-25,Mape_M_1,5.57935284609388,Mape_[5].csv
3416,2023-08-03,Mape_M_1,5.916322573579371,Mape_[5].csv
3417,2023-08-05,Mape_M_1,5.9194508618761725,Mape_[5].csv
3418,2023-07-06,Mape_M_1,5.564244864201565,Mape_[5].csv
3419,2023-05-16,Mape_M_1,5.132041794568528,Mape_[5].csv
3420,2023-05-01,Mape_M_1,7.953158706345277,Mape_[5].csv
3421,2022-11-21,Mape_M_1,6.44055166448341,Mape_[5].csv
3422,2022-10-15,Mape_M_1,5.56424614522404,Mape_[5].csv
3423,2022-10-23,Mape_M_1,5.8020974739034425,Mape_[5].csv
3424,2023-08-18,Mape_M_2,5.0334469809925375,Mape_[5].csv
3425,2023-08-19,Mape_M_2,5.22594415377951,Mape_[5].csv
3426,2023-08-20,Mape_M_2,7.004251438656676,Mape_[5].csv
3427,2023-08-21,Mape_M_2,5.693451320127874,Mape_[5].csv
3428,2023-08-26,Mape_M_2,6.971449568841591,Mape_[5].csv
3429,2023-09-02,Mape_M_2,8.43469454583058,Mape_[5].csv
3430,2023-09-03,Mape_M_2,5.97117898028498,Mape_[5].csv
3431,2023-07-15,Mape_M_2,5.6152970327964296,Mape_[5].csv
3432,2023-07-18,Mape_M_2,5.942990439273469,Mape_[5].csv
3433,2023-07-19,Mape_M_2,6.181176792243848,Mape_[5].csv
3434,2023-07-20,Mape_M_2,6.360288334000379,Mape_[5].csv
3435,2023-07-27,Mape_M_2,5.166000391347079,Mape_[5].csv
3436,2023-08-04,Mape_M_2,5.043508719961784,Mape_[5].csv
3437,2023-08-05,Mape_M_2,6.827775911033799,Mape_[5].csv
3438,2023-06-23,Mape_M_2,5.698171295180516,Mape_[5].csv
3439,2023-06-30,Mape_M_2,7.367376183799733,Mape_[5].csv
3440,2023-07-01,Mape_M_2,7.139387589076023,Mape_[5].csv
3441,2023-05-01,Mape_M_2,7.4489228784632,Mape_[5].csv
3442,2022-09-22,Mape_M_2,6.111299388259476,Mape_[5].csv
3443,2022-09-25,Mape_M_2,5.581112804204456,Mape_[5].csv
3444,2022-09-27,Mape_M_2,6.42265132110852,Mape_[5].csv
3445,2023-08-17,Mape_M_3,5.7797677453024034,Mape_[5].csv
3446,2023-09-02,Mape_M_3,5.964776053637886,Mape_[5].csv
3447,2023-07-15,Mape_M_3,7.432616296577045,Mape_[5].csv
3448,2023-07-22,Mape_M_3,9.599677457064676,Mape_[5].csv
3449,2023-07-27,Mape_M_3,5.039427809235938,Mape_[5].csv
3450,2023-07-29,Mape_M_3,6.226458519492359,Mape_[5].csv
3451,2023-08-05,Mape_M_3,10.033281197513784,Mape_[5].csv
3452,2023-06-30,Mape_M_3,5.003458401100945,Mape_[5].csv
3453,2022-09-22,Mape_M_3,5.691971205412711,Mape_[5].csv
3454,2022-09-27,Mape_M_3,5.045286031263343,Mape_[5].csv
3455,2023-08-17,Mape_M_4,6.376590989787223,Mape_[5].csv
3456,2023-08-26,Mape_M_4,6.977103519277697,Mape_[5].csv
3457,2023-08-27,Mape_M_4,5.486183853321756,Mape_[5].csv
3458,2023-08-28,Mape_M_4,5.226849510247074,Mape_[5].csv
3459,2023-09-02,Mape_M_4,5.4939997765587005,Mape_[5].csv
3460,2023-07-15,Mape_M_4,8.392521117420644,Mape_[5].csv
3461,2023-07-20,Mape_M_4,6.045971863658097,Mape_[5].csv
3462,2023-07-22,Mape_M_4,7.001557083654625,Mape_[5].csv
3463,2023-07-27,Mape_M_4,5.161375949094187,Mape_[5].csv
3464,2023-08-04,Mape_M_4,6.248387316666024,Mape_[5].csv
3465,2023-08-05,Mape_M_4,9.113344217979298,Mape_[5].csv
3466,2023-06-17,Mape_M_4,5.307472501168001,Mape_[5].csv
3467,2023-06-23,Mape_M_4,5.993300977214977,Mape_[5].csv
3468,2023-06-24,Mape_M_4,6.697909789549319,Mape_[5].csv
3469,2023-06-28,Mape_M_4,5.098824913160653,Mape_[5].csv
3470,2023-06-29,Mape_M_4,6.443678809242785,Mape_[5].csv
3471,2022-09-22,Mape_M_4,5.491292407251872,Mape_[5].csv
3472,2022-09-25,Mape_M_4,5.137781997502247,Mape_[5].csv
3473,2022-09-27,Mape_M_4,6.073713540932818,Mape_[5].csv
